local:zero-cofactor-pruning	Remove a block with zero collected companion cofactors
cor:eligibility-expectation	For any mixed reader, the expected number of classes eligible to trigger a heavy query is at most theta'(1+eps_w) times the expected number of classes with a satisfied term, theta' = 45(N+1)^2 ln(n)/n (1+o(1))
thm:single-row-full-class-switching	Mixed readers whose classes are full (all rows pinned to one label) with single-row light tails on pairwise distinct rows have, at every polynomial source size n^c, at most 2^(2c+2) heavy queries on every path except with probability n^(-c-1)+n^(-2c-2): many labels force a satisfied term by negative association over distinct rows, few labels bound the trigger holes by the affine rank of the label set in the flat
thm:bounded-loading-switching	Single-row full-class readers on arbitrary rows with loading Lambda(F) = sum over rows of the fraction of labels consistent with a class at most lambda_0 have fewer than (2c+2+max(4e lambda_0,(c+1)log n))2^(c+3) heavy queries on every path except with probability 3n^(-c-1): few hosting rows are residual, few matched rows are loaded (negative association), and each assigned row's survivor set in the flat is bounded by affine rank
lem:out-loading-satisfaction	Given the flat, the probability that no term is satisfied is at most exp(-sum over rows of the number of labels outside the flat consistent with a class of that row whose label is outside the flat, divided by n+1)
obs:full-class-holes-are-labels	For single-row full-class readers every heavy query's hole is a label of the reader inside the flat, so heavy queries number at most the size of the label set's intersection with the flat; readers with at most n^(2/3) labels have fewer than 2^(c+3) heavy queries except with probability n^(-c-1), with no hypothesis on rows or loading
thm:single-row-full-class-window	Every mixed reader whose classes are full (all rows pinned to one label) with a single-row light tail, on arbitrary rows, has fewer than N/24 heavy queries on every path before a 1-leaf except with probability 8n^(-c-1), for N at least 2^(c+11)(c+2)^2 ln^2 n; six exclusions organized by labels (heavy labels in the flat and few, large survivor sets outside the flat, light out-loading forces a satisfied term, the flat's light loading is small by charging light-good pairs to light labels, few matched and few residual rows yield light holes)
ex:mixed-tree-round-trip	The mixed canonical tree (matched-first preference, adaptive heavy rule, hole queries) and its encoding decode correctly on every rich bad path of six exhaustively enumerated role-separated instances (n=8, N=2, 3147 paths), and a constructed reader with a row pinned in one term and light in another fails on 2610 of 4050 and 2130 of 4450 paths
ex:adaptive-rule-pigeon-counterexample	A full-column reader with k >= 2 classes labelled in the flat, tails satisfied, and every residual row pinned makes the adaptive tree take N-k+1 pigeon queries on one path, all triggered by the same hole, while nu(B_t) = k; for k = 2 the configuration has probability of order N^2/n^2, so the adaptive-tree heavy bounds fail for c >= 2
lem:hole-only-rule	Querying the trigger hole at every heavy round (branches over uncovered residual rows and the empty branch) makes the trigger holes of a path pairwise distinct, so heavy queries number at most the hole count of the alive non-falsified pinned pairs, at most N, each answer among N+2 values; for role-separated readers the light encoding applies with the heavy answers recorded and nothing to recompute
lem:light-row-matching-satisfaction	In a bipartite full-column reader, if the graph of matched light rows against hosted light labels outside the flat has a matching of size 12*2^w(c+1) ln n, some term is satisfied except with probability n^(-c-1): the events "row j consistent with its matched label x_j and x_j occupied by a pinned row" use disjoint rows and columns, so negative association gives the product
thm:bipartite-full-column-switching	Bipartite full-column readers (pinned rows A, light rows B with at most (n-2N-2)/2 rows, classes A x {x} with a single-row light tail on B) have fewer than N/24 heavy queries on every path of the hole-only tree before a 1-leaf except with probability 8n^(-c-1) for N at least 2^(2c+24)(c+3)^2 ln^2 n, and switch at every polynomial size within the height budget on that tree, whose decoder is verified
ex:hole-only-sparse-failure	The unary reader OR_x [i_0 -> x] with i_0 residual (probability (N+1)/(n+1)) has a path of N heavy queries in the hole-only tree, one pigeon query in the adaptive tree, and one round in the both-endpoints tree
lem:both-endpoints-rule	Querying the trigger pigeon and then, unless it took the trigger hole, the trigger hole makes the trigger pairs of a path pairwise disjoint, a matching in B_t; rounds at most nu(B_t) <= N, queries at most twice that, answers among (N+e)(N+2) values per round; for role-separated readers the light encoding applies with the answers recorded
lem:two-tier-matching-satisfaction	In a column reader, if the graph of matched light rows against light labels outside the flat hosted by dense classes (at least n/4 pinned rows) has a matching of size 20*2^w(c+1) ln n, some term is satisfied except with probability n^(-c-1)
thm:two-tier-column-switching	Column readers (pinned rows A, light rows B, classes I x {x} with I in A and a single-row light tail on B) whose classes pin at least n/4 rows or are sparse with the sparse classes at each label pinning fewer than n/(400e(N+1)) rows in total have fewer than N/48 heavy rounds on every path of the both-endpoints tree before a 1-leaf except with probability 8n^(-c-1) for N at least 2^(2c+29)(c+4)^2 ln^2 n, and switch at every polynomial size within the height budget
lem:activated-sparse-matching-tail	If for every label x and every light assignment the activated degree (union over the activated classes at each tail row, summed over tail rows) is below D* = n/(400e(N+1)), then the alive pairs with non-falsified tails have matching number >= N/192 with probability <= 2^(-N/192): the tail events are increasing on distinct rows, so negative association bounds them by a product measure on the light rows, and the symmetric sum over N points closes as in the sparse lemma
thm:activation-bounded-column-switching	Column readers whose every label is two-tier (sparse classes pin fewer than D* rows) or activation-bounded (activated sparse degree below D* for every light assignment) satisfy the two-tier theorem's conclusion with the same constants
lem:two-stage-exposure-reduction	For an arbitrary column reader, after exposing the flat, the residual pinned rows and the pinned rows' labels, the probability of a path with k rounds and no 1-leaf is at most the sum over k-matchings of alive pairs and class choices of the product over tail rows of the unblocked activation weights (labels consistent with the chosen patterns, in the remaining labels, activating no matched class at that row, plus the residual probability)
conj:general-column-claim	Every column reader (classes I x {x}, I in the pinned rows, single-row light tails, role-separated) of a source of size n^c has fewer than N/48 heavy rounds on every path of the both-endpoints tree before a 1-leaf except with probability O(n^(-c-1))
lem:activated-union-degree-tail	Given the flat and the light rows, if every label's activated union of pinned rows (over the classes whose tail row is residual or carries a consistent label) has fewer than n/(800e(N+1)) rows, the alive activated pairs have matching number >= N/192 with probability <= 2^(-N/192): the residual pinned rows form a uniform set of size at most N+1, and the symmetric sum over N points closes
thm:row-spread-column-switching	Column readers whose light rows each host classes of fewer than n^(1/3) distinct labels have fewer than N/48 heavy rounds on every path of the both-endpoints tree before a 1-leaf except with probability 4n^(-c-1), for N >= 2^(c+11)(c+1) log n and 2^w <= n^(1/3)/(2^15 e(N+1)(c+1) ln n), and switch at every polynomial size within the height budget
thm:pattern-bounded-switching	Role-separated readers with single-row light tails and any pinned pairs whose light rows carry at most H_max = n^(2/3)/(3300eN(N+1)J_0) patterns, J_0 = 32*2^w(c+1) ln n + N + 1, have fewer than N/48 heavy rounds on every path of the both-endpoints tree before a 1-leaf except with probability 3n^(-c-1), for N >= 2^(3c+10)(c+1) log n and 2^w <= n^(1/3), and switch at every polynomial size within the height budget; in particular every such reader of width w <= l/(2 log_2(2l+1))
